State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,65+ years,Overall,Overall,1.4,1.4
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,65+ years,Overall,Overall,0,1.4
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,65+ years,Overall,Overall,2.4,3.9
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,65+ years,Overall,Overall,4.3,8.2
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,65+ years,Overall,Overall,4.8,13
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,65+ years,Overall,Overall,3.9,16.9
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,65+ years,Overall,Overall,3.9,20.7
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,65+ years,Overall,Overall,4.3,25.1
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,65+ years,Overall,Overall,5.8,30.8
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,65+ years,Overall,Overall,5.8,36.6
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,65+ years,Overall,Overall,3.9,40.5
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,65+ years,Overall,Overall,2.4,42.9
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,65+ years,Overall,Overall,3.4,46.3
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,65+ years,Overall,Overall,4.3,50.6
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,65+ years,Overall,Overall,4.3,54.9
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,65+ years,Overall,Overall,1.4,56.4
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,65+ years,Overall,Overall,1,57.4
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,65+ years,Overall,Overall,0.5,57.8
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,65+ years,Overall,Overall,1.4,59.3
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,65+ years,Overall,Overall,1,60.2
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,65+ years,Overall,Overall,0,60.2
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,65+ years,Overall,Overall,0.5,60.7
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,65+ years,Overall,Overall,0.5,61.2
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,65+ years,Overall,Overall,1.9,63.1
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,65+ years,Overall,Overall,0,63.1
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,65+ years,Overall,Overall,1.4,64.6
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.6
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,65+ years,Overall,Overall,0.5,65.1
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,65+ years,Overall,Overall,0,65.1
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,65+ years,Overall,Overall,0,65.1
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,65+ years,Overall,Overall,0,65.1
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,75+ yr,Overall,Overall,0,0
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,75+ yr,Overall,Overall,0,0
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,75+ yr,Overall,Overall,4.8,4.8
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,75+ yr,Overall,Overall,6,10.8
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,75+ yr,Overall,Overall,6,16.9
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,75+ yr,Overall,Overall,4.8,21.7
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,75+ yr,Overall,Overall,3.6,25.3
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,75+ yr,Overall,Overall,4.8,30.1
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,75+ yr,Overall,Overall,7.2,37.3
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,75+ yr,Overall,Overall,9.6,47
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,75+ yr,Overall,Overall,7.2,54.2
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,75+ yr,Overall,Overall,2.4,56.6
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,75+ yr,Overall,Overall,6,62.6
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,75+ yr,Overall,Overall,7.2,69.9
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,75+ yr,Overall,Overall,8.4,78.3
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,75+ yr,Overall,Overall,2.4,80.7
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,75+ yr,Overall,Overall,1.2,81.9
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,75+ yr,Overall,Overall,1.2,83.1
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,75+ yr,Overall,Overall,3.6,86.7
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,75+ yr,Overall,Overall,0,86.7
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,75+ yr,Overall,Overall,0,86.7
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,75+ yr,Overall,Overall,1.2,87.9
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,75+ yr,Overall,Overall,1.2,89.2
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,75+ yr,Overall,Overall,1.2,90.4
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,75+ yr,Overall,Overall,0,90.4
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,75+ yr,Overall,Overall,3.6,94
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,75+ yr,Overall,Overall,0,94
Minnesota,2022-2023,40,10/08/2022 12:00:00 AM,----0-<6 months,Overall,Overall,95,95
Minnesota,2022-2023,41,10/15/2022 12:00:00 AM,----0-<6 months,Overall,Overall,163.6,258.6
Minnesota,2022-2023,42,10/22/2022 12:00:00 AM,----0-<6 months,Overall,Overall,142.5,401.1
Minnesota,2022-2023,43,10/29/2022 12:00:00 AM,----0-<6 months,Overall,Overall,295.6,696.7
Minnesota,2022-2023,44,11/05/2022 12:00:00 AM,----0-<6 months,Overall,Overall,195.3,891.9
Minnesota,2022-2023,45,11/12/2022 12:00:00 AM,----0-<6 months,Overall,Overall,295.6,1187.5
Minnesota,2022-2023,46,11/19/2022 12:00:00 AM,----0-<6 months,Overall,Overall,232.2,1419.7
Minnesota,2022-2023,47,11/26/2022 12:00:00 AM,----0-<6 months,Overall,Overall,174.2,1593.9
Minnesota,2022-2023,48,12/03/2022 12:00:00 AM,----0-<6 months,Overall,Overall,163.6,1757.5
Minnesota,2022-2023,49,12/10/2022 12:00:00 AM,----0-<6 months,Overall,Overall,95,1852.5
Minnesota,2022-2023,50,12/17/2022 12:00:00 AM,----0-<6 months,Overall,Overall,126.7,1979.2
Minnesota,2022-2023,51,12/24/2022 12:00:00 AM,----0-<6 months,Overall,Overall,84.4,2063.6
Minnesota,2022-2023,52,12/31/2022 12:00:00 AM,----0-<6 months,Overall,Overall,89.7,2153.3
Minnesota,2022-2023,1,01/07/2023 12:00:00 AM,----0-<6 months,Overall,Overall,63.3,2216.7
Minnesota,2022-2023,2,01/14/2023 12:00:00 AM,----0-<6 months,Overall,Overall,47.5,2264.2
Minnesota,2022-2023,3,01/21/2023 12:00:00 AM,----0-<6 months,Overall,Overall,31.7,2295.8
Minnesota,2022-2023,4,01/28/2023 12:00:00 AM,----0-<6 months,Overall,Overall,10.6,2306.4
Minnesota,2022-2023,5,02/04/2023 12:00:00 AM,----0-<6 months,Overall,Overall,10.6,2316.9
Minnesota,2022-2023,6,02/11/2023 12:00:00 AM,----0-<6 months,Overall,Overall,15.8,2332.8
Minnesota,2022-2023,7,02/18/2023 12:00:00 AM,----0-<6 months,Overall,Overall,36.9,2369.7
Minnesota,2022-2023,8,02/25/2023 12:00:00 AM,----0-<6 months,Overall,Overall,15.8,2385.5
Minnesota,2022-2023,9,03/04/2023 12:00:00 AM,----0-<6 months,Overall,Overall,10.6,2396.1
Minnesota,2022-2023,10,03/11/2023 12:00:00 AM,----0-<6 months,Overall,Overall,10.6,2406.6
Minnesota,2022-2023,11,03/18/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2411.9
Minnesota,2022-2023,12,03/25/2023 12:00:00 AM,----0-<6 months,Overall,Overall,10.6,2422.5
Minnesota,2022-2023,13,04/01/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2427.8
Minnesota,2022-2023,14,04/08/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2427.8
Minnesota,2022-2023,15,04/15/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2433
Minnesota,2022-2023,16,04/22/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2433
Minnesota,2022-2023,17,04/29/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2433
Minnesota,2022-2023,18,05/06/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2438.3
Minnesota,2022-2023,19,05/13/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2438.3
Minnesota,2022-2023,20,05/20/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2438.3
Minnesota,2022-2023,21,05/27/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2438.3
Minnesota,2022-2023,22,06/03/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2438.3
Minnesota,2022-2023,23,06/10/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2443.6
Minnesota,2022-2023,24,06/17/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,25,06/24/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,26,07/01/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,27,07/08/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,28,07/15/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,29,07/22/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,30,07/29/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,31,08/05/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,32,08/12/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,33,08/19/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,34,08/26/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,35,09/02/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,36,09/09/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,37,09/16/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2443.6
Minnesota,2022-2023,38,09/23/2023 12:00:00 AM,----0-<6 months,Overall,Overall,5.3,2448.9
Minnesota,2022-2023,39,09/30/2023 12:00:00 AM,----0-<6 months,Overall,Overall,0,2448.9
Minnesota,2022-2023,40,10/08/2022 12:00:00 AM,----1-<2 years,Overall,Overall,42,42
Minnesota,2022-2023,41,10/15/2022 12:00:00 AM,----1-<2 years,Overall,Overall,63,105
Minnesota,2022-2023,42,10/22/2022 12:00:00 AM,----1-<2 years,Overall,Overall,57.8,162.8
Minnesota,2022-2023,43,10/29/2022 12:00:00 AM,----1-<2 years,Overall,Overall,89.3,252.1
Minnesota,2022-2023,44,11/05/2022 12:00:00 AM,----1-<2 years,Overall,Overall,112.9,365
Minnesota,2022-2023,45,11/12/2022 12:00:00 AM,----1-<2 years,Overall,Overall,86.6,451.6
Minnesota,2022-2023,46,11/19/2022 12:00:00 AM,----1-<2 years,Overall,Overall,63,514.6
Minnesota,2022-2023,47,11/26/2022 12:00:00 AM,----1-<2 years,Overall,Overall,52.5,567.1
Minnesota,2022-2023,48,12/03/2022 12:00:00 AM,----1-<2 years,Overall,Overall,39.4,606.5
Minnesota,2022-2023,49,12/10/2022 12:00:00 AM,----1-<2 years,Overall,Overall,42,648.5
Minnesota,2022-2023,50,12/17/2022 12:00:00 AM,----1-<2 years,Overall,Overall,34.1,682.6
Minnesota,2022-2023,51,12/24/2022 12:00:00 AM,----1-<2 years,Overall,Overall,18.4,701
Minnesota,2022-2023,52,12/31/2022 12:00:00 AM,----1-<2 years,Overall,Overall,13.1,714.2
Minnesota,2022-2023,1,01/07/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,714.2
Minnesota,2022-2023,2,01/14/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,716.8
Minnesota,2022-2023,3,01/21/2023 12:00:00 AM,----1-<2 years,Overall,Overall,5.3,722
Minnesota,2022-2023,4,01/28/2023 12:00:00 AM,----1-<2 years,Overall,Overall,10.5,732.5
Minnesota,2022-2023,5,02/04/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,732.5
Minnesota,2022-2023,6,02/11/2023 12:00:00 AM,----1-<2 years,Overall,Overall,5.3,737.8
Minnesota,2022-2023,7,02/18/2023 12:00:00 AM,----1-<2 years,Overall,Overall,5.3,743
Minnesota,2022-2023,8,02/25/2023 12:00:00 AM,----1-<2 years,Overall,Overall,10.5,753.5
Minnesota,2022-2023,9,03/04/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,753.5
Minnesota,2022-2023,10,03/11/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,756.2
Minnesota,2022-2023,11,03/18/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,758.8
Minnesota,2022-2023,12,03/25/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,13,04/01/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,14,04/08/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,15,04/15/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,16,04/22/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,17,04/29/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,18,05/06/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,19,05/13/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,20,05/20/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,21,05/27/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,22,06/03/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,23,06/10/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,24,06/17/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,25,06/24/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,26,07/01/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,27,07/08/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,28,07/15/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,29,07/22/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,30,07/29/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,31,08/05/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,32,08/12/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,33,08/19/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,34,08/26/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,758.8
Minnesota,2022-2023,35,09/02/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,761.4
Minnesota,2022-2023,36,09/09/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,764
Minnesota,2022-2023,37,09/16/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,764
Minnesota,2022-2023,38,09/23/2023 12:00:00 AM,----1-<2 years,Overall,Overall,0,764
Minnesota,2022-2023,39,09/30/2023 12:00:00 AM,----1-<2 years,Overall,Overall,2.6,766.7
Minnesota,2022-2023,40,10/08/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,0.4
Minnesota,2022-2023,41,10/15/2022 12:00:00 AM,----12-17 years,Overall,Overall,0,0.4
Minnesota,2022-2023,42,10/22/2022 12:00:00 AM,----12-17 years,Overall,Overall,0,0.4
Minnesota,2022-2023,43,10/29/2022 12:00:00 AM,----12-17 years,Overall,Overall,1.2,1.6
Minnesota,2022-2023,44,11/05/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,2.1
Minnesota,2022-2023,45,11/12/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,2.5
Minnesota,2022-2023,46,11/19/2022 12:00:00 AM,----12-17 years,Overall,Overall,0,2.5
Minnesota,2022-2023,47,11/26/2022 12:00:00 AM,----12-17 years,Overall,Overall,0,2.5
Minnesota,2022-2023,48,12/03/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,2.9
Minnesota,2022-2023,49,12/10/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.8,3.7
Minnesota,2022-2023,50,12/17/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,4.1
Minnesota,2022-2023,51,12/24/2022 12:00:00 AM,----12-17 years,Overall,Overall,1.2,5.3
Minnesota,2022-2023,52,12/31/2022 12:00:00 AM,----12-17 years,Overall,Overall,0,5.3
Minnesota,2022-2023,1,01/07/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.3
Minnesota,2022-2023,2,01/14/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.3
Minnesota,2022-2023,3,01/21/2023 12:00:00 AM,----12-17 years,Overall,Overall,0.4,5.7
Minnesota,2022-2023,4,01/28/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,5,02/04/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,6,02/11/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,7,02/18/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,8,02/25/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,9,03/04/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,10,03/11/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,11,03/18/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,12,03/25/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,13,04/01/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,14,04/08/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,15,04/15/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,16,04/22/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,17,04/29/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,18,05/06/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,19,05/13/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,20,05/20/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,21,05/27/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,22,06/03/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,23,06/10/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,24,06/17/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,25,06/24/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,26,07/01/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,27,07/08/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,28,07/15/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,29,07/22/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,30,07/29/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,31,08/05/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,32,08/12/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,33,08/19/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,34,08/26/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,35,09/02/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,36,09/09/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,37,09/16/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,38,09/23/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,39,09/30/2023 12:00:00 AM,----12-17 years,Overall,Overall,0,5.7
Minnesota,2022-2023,40,10/08/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.2,0.2
Minnesota,2022-2023,41,10/15/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.2,0.4
Minnesota,2022-2023,42,10/22/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.2,0.6
Minnesota,2022-2023,43,10/29/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.2,0.8
Minnesota,2022-2023,44,11/05/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,1.2
Minnesota,2022-2023,45,11/12/2022 12:00:00 AM,----18-29 years,Overall,Overall,1.2,2.4
Minnesota,2022-2023,46,11/19/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,2.9
Minnesota,2022-2023,47,11/26/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,3.3
Minnesota,2022-2023,48,12/03/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.2,3.5
Minnesota,2022-2023,49,12/10/2022 12:00:00 AM,----18-29 years,Overall,Overall,1,4.5
